|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    13.745401     1.005215    0.007744      15        0        5
    13.756050     0.994351    0.008795      15        0        5
    13.766697     0.984489    0.011186      15        0        5
    13.777341     1.012045    0.008206      15        0        5
    13.787984     0.999114    0.009856      15        0        5
    13.798624     1.014416    0.011794      15        0        5
    13.809263     1.002774    0.011492      15        0        5
    13.819901     1.000246    0.010831      15        0        5
    13.830537     1.011151    0.006281      15        0        5
    13.841171     1.022296    0.010227      15        0        5
    13.851803     1.000756    0.009104      15        0        5
    13.862432     1.042593    0.402492      15        0        5
    13.873061     1.007554    0.011827      15        0        5
    13.883688     1.006949    0.006900      15        0        5
    13.894313     1.032727    0.009677      15        0        5
    13.904936     1.009301    0.009572      15        0        5
    13.915558     1.012328    0.010830      15        0        5
    13.926176     1.013557    0.011130      15        0        5
    13.936794     1.031292    0.008175      15        0        5
    13.947411     1.013336    0.011266      15        0        5
    13.958025     1.019525    0.008001      15        0        5
    13.968637     1.018669    0.010522      15        0        5
    13.979248     1.006911    0.010624      15        0        5
    13.989857     1.031513    0.008729      15        0        5
    14.000463     1.022433    0.008916      15        0        5
    14.011068     1.029564    0.008515      15        0        5
    14.021673     1.028227    0.010836      15        0        5
    14.032274     1.023761    0.009308      15        0        5
    14.042875     1.020811    0.007783      15        0        5
    14.053473     1.025369    0.010102      15        0        5
    14.064070     1.044214    0.008294      15        0        5
    14.074664     1.010070    0.020500      15        0        5
    14.085257     1.021954    0.009943      15        0        5
    14.095848     1.028803    0.009011      15        0        5
    14.106438     1.035134    0.009635      15        0        5
    14.117025     1.042321    0.009071      15        0        5
    14.127611     1.008460    0.009862      15        0        5
    14.138195     1.034263    0.011316      15        0        5
    14.148778     1.035382    0.009783      15        0        5
    14.159359     1.008381    0.013486      15        0        5
    14.169937     1.041360    0.011163      15        0        5
    14.180515     1.042732    0.009266      15        0        5
